trajectory,time,lon,lat
197,2025-12-29 05:01:00,133.0365,32.95425
197,2025-12-29 05:11:00,133.03644,32.954212
197,2025-12-29 05:21:00,133.03638,32.954174
197,2025-12-29 05:31:00,133.03632,32.954132
197,2025-12-29 05:41:00,133.03625,32.95409
197,2025-12-29 05:51:00,133.03621,32.95405
197,2025-12-29 06:01:00,133.03616,32.954006
197,2025-12-29 06:11:00,133.03612,32.953964
197,2025-12-29 06:21:00,133.03606,32.95392
197,2025-12-29 06:31:00,133.03601,32.953876
197,2025-12-29 06:41:00,133.03595,32.95383
197,2025-12-29 06:51:00,133.03589,32.95379
197,2025-12-29 07:01:00,133.03583,32.953743
197,2025-12-29 07:11:00,133.03575,32.9537
197,2025-12-29 07:21:00,133.03568,32.953655
197,2025-12-29 07:31:00,133.0356,32.953606
197,2025-12-29 07:41:00,133.03552,32.953556
197,2025-12-29 07:51:00,133.03543,32.953506
197,2025-12-29 08:01:00,133.03535,32.953453
197,2025-12-29 08:11:00,133.03526,32.953396
197,2025-12-29 08:21:00,133.03517,32.953335
197,2025-12-29 08:31:00,133.03508,32.953274
197,2025-12-29 08:41:00,133.03499,32.95321
197,2025-12-29 08:51:00,133.0349,32.95314
197,2025-12-29 09:01:00,133.0348,32.953068
197,2025-12-29 09:11:00,133.03473,32.95299
197,2025-12-29 09:21:00,133.03464,32.952908
197,2025-12-29 09:31:00,133.03455,32.95282
197,2025-12-29 09:41:00,133.03445,32.95272
197,2025-12-29 09:51:00,133.03436,32.952618
197,2025-12-29 10:01:00,133.03427,32.952507
197,2025-12-29 10:11:00,133.03418,32.952393
197,2025-12-29 10:21:00,133.03409,32.95227
197,2025-12-29 10:31:00,133.03398,32.952137
197,2025-12-29 10:41:00,133.03387,32.952
197,2025-12-29 10:51:00,133.03377,32.95186
197,2025-12-29 11:01:00,133.03366,32.951706
197,2025-12-29 11:11:00,133.03355,32.951546
197,2025-12-29 11:21:00,133.03343,32.951385
197,2025-12-29 11:31:00,133.03331,32.951214
197,2025-12-29 11:41:00,133.03319,32.95104
197,2025-12-29 11:51:00,133.03307,32.95086
197,2025-12-29 12:01:00,133.03293,32.950672
197,2025-12-29 12:11:00,133.03279,32.95048
197,2025-12-29 12:21:00,133.03265,32.950287
197,2025-12-29 12:31:00,133.03252,32.95009
197,2025-12-29 12:41:00,133.03238,32.949883
197,2025-12-29 12:51:00,133.03223,32.949677
197,2025-12-29 13:01:00,133.03209,32.949463
197,2025-12-29 13:11:00,133.03195,32.94925
197,2025-12-29 13:21:00,133.0318,32.949028
197,2025-12-29 13:31:00,133.03166,32.948807
197,2025-12-29 13:41:00,133.03151,32.94858
197,2025-12-29 13:51:00,133.03137,32.948353
197,2025-12-29 14:01:00,133.03122,32.948124
197,2025-12-29 14:11:00,133.03107,32.947887
197,2025-12-29 14:21:00,133.03093,32.94765
197,2025-12-29 14:31:00,133.03078,32.94741
197,2025-12-29 14:41:00,133.03064,32.947166
197,2025-12-29 14:51:00,133.03049,32.946922
197,2025-12-29 15:01:00,133.03035,32.946674
197,2025-12-29 15:11:00,133.03021,32.946423
197,2025-12-29 15:21:00,133.03008,32.94617
197,2025-12-29 15:31:00,133.02994,32.94592
197,2025-12-29 15:41:00,133.02982,32.945663
197,2025-12-29 15:51:00,133.0297,32.94541
197,2025-12-29 16:01:00,133.02959,32.945156
197,2025-12-29 16:11:00,133.02948,32.9449
198,2025-12-29 04:11:00,133.0369,32.9545
198,2025-12-29 04:21:00,133.0368,32.95444
198,2025-12-29 04:31:00,133.03673,32.954388
198,2025-12-29 04:41:00,133.03664,32.95434
198,2025-12-29 04:51:00,133.03656,32.954296
198,2025-12-29 05:01:00,133.0365,32.95425
198,2025-12-29 05:11:00,133.03644,32.954212
198,2025-12-29 05:21:00,133.03638,32.954174
198,2025-12-29 05:31:00,133.03632,32.954132
198,2025-12-29 05:41:00,133.03625,32.95409
198,2025-12-29 05:51:00,133.03621,32.95405
198,2025-12-29 06:01:00,133.03616,32.954006
198,2025-12-29 06:11:00,133.03612,32.953964
198,2025-12-29 06:21:00,133.03606,32.95392
198,2025-12-29 06:31:00,133.03601,32.953876
198,2025-12-29 06:41:00,133.03595,32.95383
198,2025-12-29 06:51:00,133.03589,32.95379
198,2025-12-29 07:01:00,133.03583,32.953743
198,2025-12-29 07:11:00,133.03575,32.9537
198,2025-12-29 07:21:00,133.03568,32.953655
198,2025-12-29 07:31:00,133.0356,32.953606
198,2025-12-29 07:41:00,133.03552,32.953556
198,2025-12-29 07:51:00,133.03543,32.953506
198,2025-12-29 08:01:00,133.03535,32.953453
198,2025-12-29 08:11:00,133.03526,32.953396
198,2025-12-29 08:21:00,133.03517,32.953335
198,2025-12-29 08:31:00,133.03508,32.953274
198,2025-12-29 08:41:00,133.03499,32.95321
198,2025-12-29 08:51:00,133.0349,32.95314
198,2025-12-29 09:01:00,133.0348,32.953068
198,2025-12-29 09:11:00,133.03473,32.95299
198,2025-12-29 09:21:00,133.03464,32.952908
198,2025-12-29 09:31:00,133.03455,32.95282
198,2025-12-29 09:41:00,133.03445,32.95272
198,2025-12-29 09:51:00,133.03436,32.952618
198,2025-12-29 10:01:00,133.03427,32.952507
198,2025-12-29 10:11:00,133.03418,32.952393
198,2025-12-29 10:21:00,133.03409,32.95227
198,2025-12-29 10:31:00,133.03398,32.952137
198,2025-12-29 10:41:00,133.03387,32.952
198,2025-12-29 10:51:00,133.03377,32.95186
198,2025-12-29 11:01:00,133.03366,32.951706
198,2025-12-29 11:11:00,133.03355,32.951546
198,2025-12-29 11:21:00,133.03343,32.951385
198,2025-12-29 11:31:00,133.03331,32.951214
198,2025-12-29 11:41:00,133.03319,32.95104
198,2025-12-29 11:51:00,133.03307,32.95086
198,2025-12-29 12:01:00,133.03293,32.950672
198,2025-12-29 12:11:00,133.03279,32.95048
198,2025-12-29 12:21:00,133.03265,32.950287
198,2025-12-29 12:31:00,133.03252,32.95009
198,2025-12-29 12:41:00,133.03238,32.949883
198,2025-12-29 12:51:00,133.03223,32.949677
198,2025-12-29 13:01:00,133.03209,32.949463
198,2025-12-29 13:11:00,133.03195,32.94925
198,2025-12-29 13:21:00,133.0318,32.949028
198,2025-12-29 13:31:00,133.03166,32.948807
198,2025-12-29 13:41:00,133.03151,32.94858
198,2025-12-29 13:51:00,133.03137,32.948353
198,2025-12-29 14:01:00,133.03122,32.948124
198,2025-12-29 14:11:00,133.03107,32.947887
198,2025-12-29 14:21:00,133.03093,32.94765
198,2025-12-29 14:31:00,133.03078,32.94741
198,2025-12-29 14:41:00,133.03064,32.947166
198,2025-12-29 14:51:00,133.03049,32.946922
198,2025-12-29 15:01:00,133.03035,32.946674
198,2025-12-29 15:11:00,133.03021,32.946423
198,2025-12-29 15:21:00,133.03008,32.94617
198,2025-12-29 15:31:00,133.02994,32.94592
198,2025-12-29 15:41:00,133.02982,32.945663
198,2025-12-29 15:51:00,133.0297,32.94541
198,2025-12-29 16:01:00,133.02959,32.945156
198,2025-12-29 16:11:00,133.02948,32.9449
199,2025-12-29 04:11:00,133.0369,32.9545
199,2025-12-29 04:21:00,133.0368,32.95444
199,2025-12-29 04:31:00,133.03673,32.954388
199,2025-12-29 04:41:00,133.03664,32.95434
199,2025-12-29 04:51:00,133.03656,32.954296
199,2025-12-29 05:01:00,133.0365,32.95425
199,2025-12-29 05:11:00,133.03644,32.954212
199,2025-12-29 05:21:00,133.03638,32.954174
199,2025-12-29 05:31:00,133.03632,32.954132
199,2025-12-29 05:41:00,133.03625,32.95409
199,2025-12-29 05:51:00,133.03621,32.95405
199,2025-12-29 06:01:00,133.03616,32.954006
199,2025-12-29 06:11:00,133.03612,32.953964
199,2025-12-29 06:21:00,133.03606,32.95392
199,2025-12-29 06:31:00,133.03601,32.953876
199,2025-12-29 06:41:00,133.03595,32.95383
199,2025-12-29 06:51:00,133.03589,32.95379
199,2025-12-29 07:01:00,133.03583,32.953743
199,2025-12-29 07:11:00,133.03575,32.9537
199,2025-12-29 07:21:00,133.03568,32.953655
199,2025-12-29 07:31:00,133.0356,32.953606
199,2025-12-29 07:41:00,133.03552,32.953556
199,2025-12-29 07:51:00,133.03543,32.953506
199,2025-12-29 08:01:00,133.03535,32.953453
199,2025-12-29 08:11:00,133.03526,32.953396
199,2025-12-29 08:21:00,133.03517,32.953335
199,2025-12-29 08:31:00,133.03508,32.953274
199,2025-12-29 08:41:00,133.03499,32.95321
199,2025-12-29 08:51:00,133.0349,32.95314
199,2025-12-29 09:01:00,133.0348,32.953068
199,2025-12-29 09:11:00,133.03473,32.95299
199,2025-12-29 09:21:00,133.03464,32.952908
199,2025-12-29 09:31:00,133.03455,32.95282
199,2025-12-29 09:41:00,133.03445,32.95272
199,2025-12-29 09:51:00,133.03436,32.952618
199,2025-12-29 10:01:00,133.03427,32.952507
199,2025-12-29 10:11:00,133.03418,32.952393
199,2025-12-29 10:21:00,133.03409,32.95227
199,2025-12-29 10:31:00,133.03398,32.952137
199,2025-12-29 10:41:00,133.03387,32.952
199,2025-12-29 10:51:00,133.03377,32.95186
199,2025-12-29 11:01:00,133.03366,32.951706
199,2025-12-29 11:11:00,133.03355,32.951546
199,2025-12-29 11:21:00,133.03343,32.951385
199,2025-12-29 11:31:00,133.03331,32.951214
199,2025-12-29 11:41:00,133.03319,32.95104
199,2025-12-29 11:51:00,133.03307,32.95086
199,2025-12-29 12:01:00,133.03293,32.950672
199,2025-12-29 12:11:00,133.03279,32.95048
199,2025-12-29 12:21:00,133.03265,32.950287
199,2025-12-29 12:31:00,133.03252,32.95009
199,2025-12-29 12:41:00,133.03238,32.949883
199,2025-12-29 12:51:00,133.03223,32.949677
199,2025-12-29 13:01:00,133.03209,32.949463
199,2025-12-29 13:11:00,133.03195,32.94925
199,2025-12-29 13:21:00,133.0318,32.949028
199,2025-12-29 13:31:00,133.03166,32.948807
199,2025-12-29 13:41:00,133.03151,32.94858
199,2025-12-29 13:51:00,133.03137,32.948353
199,2025-12-29 14:01:00,133.03122,32.948124
199,2025-12-29 14:11:00,133.03107,32.947887
199,2025-12-29 14:21:00,133.03093,32.94765
199,2025-12-29 14:31:00,133.03078,32.94741
199,2025-12-29 14:41:00,133.03064,32.947166
199,2025-12-29 14:51:00,133.03049,32.946922
199,2025-12-29 15:01:00,133.03035,32.946674
199,2025-12-29 15:11:00,133.03021,32.946423
199,2025-12-29 15:21:00,133.03008,32.94617
199,2025-12-29 15:31:00,133.02994,32.94592
199,2025-12-29 15:41:00,133.02982,32.945663
199,2025-12-29 15:51:00,133.0297,32.94541
199,2025-12-29 16:01:00,133.02959,32.945156
199,2025-12-29 16:11:00,133.02948,32.9449
200,2025-12-29 04:11:00,133.0369,32.9545
200,2025-12-29 04:21:00,133.03691,32.95447
200,2025-12-29 04:31:00,133.03694,32.95445
200,2025-12-29 04:41:00,133.03696,32.954433
200,2025-12-29 04:51:00,133.037,32.954414
200,2025-12-29 05:01:00,133.03703,32.954403
200,2025-12-29 05:11:00,133.0371,32.954395
200,2025-12-29 05:21:00,133.03714,32.954384
200,2025-12-29 05:31:00,133.0372,32.954376
200,2025-12-29 05:41:00,133.03726,32.954365
200,2025-12-29 05:51:00,133.03732,32.954353
200,2025-12-29 06:01:00,133.0374,32.954338
200,2025-12-29 06:11:00,133.03748,32.954327
200,2025-12-29 06:21:00,133.03754,32.95431
200,2025-12-29 06:31:00,133.0376,32.954296
200,2025-12-29 06:41:00,133.03766,32.954285
200,2025-12-29 06:51:00,133.0377,32.95427
200,2025-12-29 07:01:00,133.03775,32.954254
200,2025-12-29 07:11:00,133.0378,32.954243
200,2025-12-29 07:21:00,133.03783,32.954224
200,2025-12-29 07:31:00,133.03786,32.95421
200,2025-12-29 07:41:00,133.03789,32.954185
200,2025-12-29 07:51:00,133.0379,32.954166
200,2025-12-29 08:01:00,133.03792,32.95414
200,2025-12-29 08:11:00,133.03793,32.954113
200,2025-12-29 08:21:00,133.03793,32.954086
200,2025-12-29 08:31:00,133.03795,32.954052
200,2025-12-29 08:41:00,133.03795,32.954018
200,2025-12-29 08:51:00,133.03796,32.953976
200,2025-12-29 09:01:00,133.03796,32.953934
200,2025-12-29 09:11:00,133.03796,32.953888
200,2025-12-29 09:21:00,133.03796,32.953835
200,2025-12-29 09:31:00,133.03796,32.95377
200,2025-12-29 09:41:00,133.03796,32.9537
200,2025-12-29 09:51:00,133.03796,32.95362
200,2025-12-29 10:01:00,133.03796,32.95353
200,2025-12-29 10:11:00,133.03795,32.953434
200,2025-12-29 10:21:00,133.03795,32.953327
200,2025-12-29 10:31:00,133.03793,32.953213
200,2025-12-29 10:41:00,133.03792,32.953087
200,2025-12-29 10:51:00,133.0379,32.952953
200,2025-12-29 11:01:00,133.03787,32.952812
200,2025-12-29 11:11:00,133.03786,32.952663
200,2025-12-29 11:21:00,133.03783,32.952507
200,2025-12-29 11:31:00,133.0378,32.95234
200,2025-12-29 11:41:00,133.03775,32.952168
200,2025-12-29 11:51:00,133.03772,32.95199
200,2025-12-29 12:01:00,133.03767,32.9518
200,2025-12-29 12:11:00,133.03763,32.951603
200,2025-12-29 12:21:00,133.03758,32.951405
200,2025-12-29 12:31:00,133.03752,32.951195
200,2025-12-29 12:41:00,133.03748,32.950985
200,2025-12-29 12:51:00,133.03743,32.950764
200,2025-12-29 13:01:00,133.03738,32.950542
200,2025-12-29 13:11:00,133.03734,32.95031
200,2025-12-29 13:21:00,133.0373,32.950077
200,2025-12-29 13:31:00,133.03723,32.949837
200,2025-12-29 13:41:00,133.03719,32.949593
200,2025-12-29 13:51:00,133.03714,32.94934
200,2025-12-29 14:01:00,133.0371,32.949085
200,2025-12-29 14:11:00,133.03705,32.948826
200,2025-12-29 14:21:00,133.037,32.948563
200,2025-12-29 14:31:00,133.03697,32.94829
200,2025-12-29 14:41:00,133.03693,32.948017
200,2025-12-29 14:51:00,133.03688,32.94774
200,2025-12-29 15:01:00,133.03685,32.947456
200,2025-12-29 15:11:00,133.03682,32.94717
200,2025-12-29 15:21:00,133.03679,32.946884
200,2025-12-29 15:31:00,133.03677,32.946594
200,2025-12-29 15:41:00,133.03676,32.946304
200,2025-12-29 15:51:00,133.03676,32.946014
200,2025-12-29 16:01:00,133.03676,32.945724
200,2025-12-29 16:11:00,133.03676,32.94543
201,2025-12-29 04:11:00,133.0369,32.9545
201,2025-12-29 04:21:00,133.03691,32.95447
201,2025-12-29 04:31:00,133.03694,32.95445
201,2025-12-29 04:41:00,133.03696,32.954433
201,2025-12-29 04:51:00,133.037,32.954414
201,2025-12-29 05:01:00,133.03703,32.954403
201,2025-12-29 05:11:00,133.0371,32.954395
201,2025-12-29 05:21:00,133.03714,32.954384
201,2025-12-29 05:31:00,133.0372,32.954376
201,2025-12-29 05:41:00,133.03726,32.954365
201,2025-12-29 05:51:00,133.03732,32.954353
201,2025-12-29 06:01:00,133.0374,32.954338
201,2025-12-29 06:11:00,133.03748,32.954327
201,2025-12-29 06:21:00,133.03754,32.95431
201,2025-12-29 06:31:00,133.0376,32.954296
201,2025-12-29 06:41:00,133.03766,32.954285
201,2025-12-29 06:51:00,133.0377,32.95427
201,2025-12-29 07:01:00,133.03775,32.954254
201,2025-12-29 07:11:00,133.0378,32.954243
201,2025-12-29 07:21:00,133.03783,32.954224
201,2025-12-29 07:31:00,133.03786,32.95421
201,2025-12-29 07:41:00,133.03789,32.954185
201,2025-12-29 07:51:00,133.0379,32.954166
201,2025-12-29 08:01:00,133.03792,32.95414
201,2025-12-29 08:11:00,133.03793,32.954113
201,2025-12-29 08:21:00,133.03793,32.954086
201,2025-12-29 08:31:00,133.03795,32.954052
201,2025-12-29 08:41:00,133.03795,32.954018
201,2025-12-29 08:51:00,133.03796,32.953976
201,2025-12-29 09:01:00,133.03796,32.953934
201,2025-12-29 09:11:00,133.03796,32.953888
201,2025-12-29 09:21:00,133.03796,32.953835
201,2025-12-29 09:31:00,133.03796,32.95377
201,2025-12-29 09:41:00,133.03796,32.9537
201,2025-12-29 09:51:00,133.03796,32.95362
201,2025-12-29 10:01:00,133.03796,32.95353
201,2025-12-29 10:11:00,133.03795,32.953434
201,2025-12-29 10:21:00,133.03795,32.953327
201,2025-12-29 10:31:00,133.03793,32.953213
201,2025-12-29 10:41:00,133.03792,32.953087
201,2025-12-29 10:51:00,133.0379,32.952953
201,2025-12-29 11:01:00,133.03787,32.952812
201,2025-12-29 11:11:00,133.03786,32.952663
201,2025-12-29 11:21:00,133.03783,32.952507
201,2025-12-29 11:31:00,133.0378,32.95234
201,2025-12-29 11:41:00,133.03775,32.952168
201,2025-12-29 11:51:00,133.03772,32.95199
201,2025-12-29 12:01:00,133.03767,32.9518
201,2025-12-29 12:11:00,133.03763,32.951603
201,2025-12-29 12:21:00,133.03758,32.951405
201,2025-12-29 12:31:00,133.03752,32.951195
201,2025-12-29 12:41:00,133.03748,32.950985
201,2025-12-29 12:51:00,133.03743,32.950764
201,2025-12-29 13:01:00,133.03738,32.950542
201,2025-12-29 13:11:00,133.03734,32.95031
201,2025-12-29 13:21:00,133.0373,32.950077
201,2025-12-29 13:31:00,133.03723,32.949837
201,2025-12-29 13:41:00,133.03719,32.949593
201,2025-12-29 13:51:00,133.03714,32.94934
201,2025-12-29 14:01:00,133.0371,32.949085
201,2025-12-29 14:11:00,133.03705,32.948826
201,2025-12-29 14:21:00,133.037,32.948563
201,2025-12-29 14:31:00,133.03697,32.94829
201,2025-12-29 14:41:00,133.03693,32.948017
201,2025-12-29 14:51:00,133.03688,32.94774
201,2025-12-29 15:01:00,133.03685,32.947456
201,2025-12-29 15:11:00,133.03682,32.94717
201,2025-12-29 15:21:00,133.03679,32.946884
201,2025-12-29 15:31:00,133.03677,32.946594
201,2025-12-29 15:41:00,133.03676,32.946304
201,2025-12-29 15:51:00,133.03676,32.946014
201,2025-12-29 16:01:00,133.03676,32.945724
201,2025-12-29 16:11:00,133.03676,32.94543
202,2025-12-29 04:11:00,133.0369,32.9545
202,2025-12-29 04:21:00,133.03691,32.95447
202,2025-12-29 04:31:00,133.03694,32.95445
202,2025-12-29 04:41:00,133.03696,32.954433
202,2025-12-29 04:51:00,133.037,32.954414
202,2025-12-29 05:01:00,133.03703,32.954403
202,2025-12-29 05:11:00,133.0371,32.954395
202,2025-12-29 05:21:00,133.03714,32.954384
202,2025-12-29 05:31:00,133.0372,32.954376
202,2025-12-29 05:41:00,133.03726,32.954365
202,2025-12-29 05:51:00,133.03732,32.954353
202,2025-12-29 06:01:00,133.0374,32.954338
202,2025-12-29 06:11:00,133.03748,32.954327
202,2025-12-29 06:21:00,133.03754,32.95431
202,2025-12-29 06:31:00,133.0376,32.954296
202,2025-12-29 06:41:00,133.03766,32.954285
202,2025-12-29 06:51:00,133.0377,32.95427
202,2025-12-29 07:01:00,133.03775,32.954254
202,2025-12-29 07:11:00,133.0378,32.954243
202,2025-12-29 07:21:00,133.03783,32.954224
202,2025-12-29 07:31:00,133.03786,32.95421
202,2025-12-29 07:41:00,133.03789,32.954185
202,2025-12-29 07:51:00,133.0379,32.954166
202,2025-12-29 08:01:00,133.03792,32.95414
202,2025-12-29 08:11:00,133.03793,32.954113
202,2025-12-29 08:21:00,133.03793,32.954086
202,2025-12-29 08:31:00,133.03795,32.954052
202,2025-12-29 08:41:00,133.03795,32.954018
202,2025-12-29 08:51:00,133.03796,32.953976
202,2025-12-29 09:01:00,133.03796,32.953934
202,2025-12-29 09:11:00,133.03796,32.953888
202,2025-12-29 09:21:00,133.03796,32.953835
202,2025-12-29 09:31:00,133.03796,32.95377
202,2025-12-29 09:41:00,133.03796,32.9537
202,2025-12-29 09:51:00,133.03796,32.95362
202,2025-12-29 10:01:00,133.03796,32.95353
202,2025-12-29 10:11:00,133.03795,32.953434
202,2025-12-29 10:21:00,133.03795,32.953327
202,2025-12-29 10:31:00,133.03793,32.953213
202,2025-12-29 10:41:00,133.03792,32.953087
202,2025-12-29 10:51:00,133.0379,32.952953
202,2025-12-29 11:01:00,133.03787,32.952812
202,2025-12-29 11:11:00,133.03786,32.952663
202,2025-12-29 11:21:00,133.03783,32.952507
202,2025-12-29 11:31:00,133.0378,32.95234
202,2025-12-29 11:41:00,133.03775,32.952168
202,2025-12-29 11:51:00,133.03772,32.95199
202,2025-12-29 12:01:00,133.03767,32.9518
202,2025-12-29 12:11:00,133.03763,32.951603
202,2025-12-29 12:21:00,133.03758,32.951405
202,2025-12-29 12:31:00,133.03752,32.951195
202,2025-12-29 12:41:00,133.03748,32.950985
202,2025-12-29 12:51:00,133.03743,32.950764
202,2025-12-29 13:01:00,133.03738,32.950542
202,2025-12-29 13:11:00,133.03734,32.95031
202,2025-12-29 13:21:00,133.0373,32.950077
202,2025-12-29 13:31:00,133.03723,32.949837
202,2025-12-29 13:41:00,133.03719,32.949593
202,2025-12-29 13:51:00,133.03714,32.94934
202,2025-12-29 14:01:00,133.0371,32.949085
202,2025-12-29 14:11:00,133.03705,32.948826
202,2025-12-29 14:21:00,133.037,32.948563
202,2025-12-29 14:31:00,133.03697,32.94829
202,2025-12-29 14:41:00,133.03693,32.948017
202,2025-12-29 14:51:00,133.03688,32.94774
202,2025-12-29 15:01:00,133.03685,32.947456
202,2025-12-29 15:11:00,133.03682,32.94717
202,2025-12-29 15:21:00,133.03679,32.946884
202,2025-12-29 15:31:00,133.03677,32.946594
202,2025-12-29 15:41:00,133.03676,32.946304
202,2025-12-29 15:51:00,133.03676,32.946014
202,2025-12-29 16:01:00,133.03676,32.945724
202,2025-12-29 16:11:00,133.03676,32.94543
203,2025-12-29 04:11:00,133.0369,32.9545
203,2025-12-29 04:21:00,133.03691,32.95447
203,2025-12-29 04:31:00,133.03694,32.95445
203,2025-12-29 04:41:00,133.03696,32.954433
203,2025-12-29 04:51:00,133.037,32.954414
203,2025-12-29 05:01:00,133.03703,32.954403
203,2025-12-29 05:11:00,133.0371,32.954395
203,2025-12-29 05:21:00,133.03714,32.954384
203,2025-12-29 05:31:00,133.0372,32.954376
203,2025-12-29 05:41:00,133.03726,32.954365
203,2025-12-29 05:51:00,133.03732,32.954353
203,2025-12-29 06:01:00,133.0374,32.954338
203,2025-12-29 06:11:00,133.03748,32.954327
203,2025-12-29 06:21:00,133.03754,32.95431
203,2025-12-29 06:31:00,133.0376,32.954296
203,2025-12-29 06:41:00,133.03766,32.954285
203,2025-12-29 06:51:00,133.0377,32.95427
203,2025-12-29 07:01:00,133.03775,32.954254
203,2025-12-29 07:11:00,133.0378,32.954243
203,2025-12-29 07:21:00,133.03783,32.954224
203,2025-12-29 07:31:00,133.03786,32.95421
203,2025-12-29 07:41:00,133.03789,32.954185
203,2025-12-29 07:51:00,133.0379,32.954166
203,2025-12-29 08:01:00,133.03792,32.95414
203,2025-12-29 08:11:00,133.03793,32.954113
203,2025-12-29 08:21:00,133.03793,32.954086
203,2025-12-29 08:31:00,133.03795,32.954052
203,2025-12-29 08:41:00,133.03795,32.954018
203,2025-12-29 08:51:00,133.03796,32.953976
203,2025-12-29 09:01:00,133.03796,32.953934
203,2025-12-29 09:11:00,133.03796,32.953888
203,2025-12-29 09:21:00,133.03796,32.953835
203,2025-12-29 09:31:00,133.03796,32.95377
203,2025-12-29 09:41:00,133.03796,32.9537
203,2025-12-29 09:51:00,133.03796,32.95362
203,2025-12-29 10:01:00,133.03796,32.95353
203,2025-12-29 10:11:00,133.03795,32.953434
203,2025-12-29 10:21:00,133.03795,32.953327
203,2025-12-29 10:31:00,133.03793,32.953213
203,2025-12-29 10:41:00,133.03792,32.953087
203,2025-12-29 10:51:00,133.0379,32.952953
203,2025-12-29 11:01:00,133.03787,32.952812
203,2025-12-29 11:11:00,133.03786,32.952663
203,2025-12-29 11:21:00,133.03783,32.952507
203,2025-12-29 11:31:00,133.0378,32.95234
203,2025-12-29 11:41:00,133.03775,32.952168
203,2025-12-29 11:51:00,133.03772,32.95199
203,2025-12-29 12:01:00,133.03767,32.9518
203,2025-12-29 12:11:00,133.03763,32.951603
203,2025-12-29 12:21:00,133.03758,32.951405
203,2025-12-29 12:31:00,133.03752,32.951195
203,2025-12-29 12:41:00,133.03748,32.950985
203,2025-12-29 12:51:00,133.03743,32.950764
203,2025-12-29 13:01:00,133.03738,32.950542
203,2025-12-29 13:11:00,133.03734,32.95031
203,2025-12-29 13:21:00,133.0373,32.950077
203,2025-12-29 13:31:00,133.03723,32.949837
203,2025-12-29 13:41:00,133.03719,32.949593
203,2025-12-29 13:51:00,133.03714,32.94934
203,2025-12-29 14:01:00,133.0371,32.949085
203,2025-12-29 14:11:00,133.03705,32.948826
203,2025-12-29 14:21:00,133.037,32.948563
203,2025-12-29 14:31:00,133.03697,32.94829
203,2025-12-29 14:41:00,133.03693,32.948017
203,2025-12-29 14:51:00,133.03688,32.94774
203,2025-12-29 15:01:00,133.03685,32.947456
203,2025-12-29 15:11:00,133.03682,32.94717
203,2025-12-29 15:21:00,133.03679,32.946884
203,2025-12-29 15:31:00,133.03677,32.946594
203,2025-12-29 15:41:00,133.03676,32.946304
203,2025-12-29 15:51:00,133.03676,32.946014
203,2025-12-29 16:01:00,133.03676,32.945724
203,2025-12-29 16:11:00,133.03676,32.94543
204,2025-12-29 04:11:00,133.0369,32.9545
204,2025-12-29 04:21:00,133.03691,32.95447
204,2025-12-29 04:31:00,133.03694,32.95445
204,2025-12-29 04:41:00,133.03696,32.954433
204,2025-12-29 04:51:00,133.037,32.954414
204,2025-12-29 05:01:00,133.03703,32.954403
204,2025-12-29 05:11:00,133.0371,32.954395
204,2025-12-29 05:21:00,133.03714,32.954384
204,2025-12-29 05:31:00,133.0372,32.954376
204,2025-12-29 05:41:00,133.03726,32.954365
204,2025-12-29 05:51:00,133.03732,32.954353
204,2025-12-29 06:01:00,133.0374,32.954338
204,2025-12-29 06:11:00,133.03748,32.954327
204,2025-12-29 06:21:00,133.03754,32.95431
204,2025-12-29 06:31:00,133.0376,32.954296
204,2025-12-29 06:41:00,133.03766,32.954285
204,2025-12-29 06:51:00,133.0377,32.95427
204,2025-12-29 07:01:00,133.03775,32.954254
204,2025-12-29 07:11:00,133.0378,32.954243
204,2025-12-29 07:21:00,133.03783,32.954224
204,2025-12-29 07:31:00,133.03786,32.95421
204,2025-12-29 07:41:00,133.03789,32.954185
204,2025-12-29 07:51:00,133.0379,32.954166
204,2025-12-29 08:01:00,133.03792,32.95414
204,2025-12-29 08:11:00,133.03793,32.954113
204,2025-12-29 08:21:00,133.03793,32.954086
204,2025-12-29 08:31:00,133.03795,32.954052
204,2025-12-29 08:41:00,133.03795,32.954018
204,2025-12-29 08:51:00,133.03796,32.953976
204,2025-12-29 09:01:00,133.03796,32.953934
204,2025-12-29 09:11:00,133.03796,32.953888
204,2025-12-29 09:21:00,133.03796,32.953835
204,2025-12-29 09:31:00,133.03796,32.95377
204,2025-12-29 09:41:00,133.03796,32.9537
204,2025-12-29 09:51:00,133.03796,32.95362
204,2025-12-29 10:01:00,133.03796,32.95353
204,2025-12-29 10:11:00,133.03795,32.953434
204,2025-12-29 10:21:00,133.03795,32.953327
204,2025-12-29 10:31:00,133.03793,32.953213
204,2025-12-29 10:41:00,133.03792,32.953087
204,2025-12-29 10:51:00,133.0379,32.952953
204,2025-12-29 11:01:00,133.03787,32.952812
204,2025-12-29 11:11:00,133.03786,32.952663
204,2025-12-29 11:21:00,133.03783,32.952507
204,2025-12-29 11:31:00,133.0378,32.95234
204,2025-12-29 11:41:00,133.03775,32.952168
204,2025-12-29 11:51:00,133.03772,32.95199
204,2025-12-29 12:01:00,133.03767,32.9518
204,2025-12-29 12:11:00,133.03763,32.951603
204,2025-12-29 12:21:00,133.03758,32.951405
204,2025-12-29 12:31:00,133.03752,32.951195
204,2025-12-29 12:41:00,133.03748,32.950985
204,2025-12-29 12:51:00,133.03743,32.950764
